hip,ra,dec,mag,spect,ci,con,var_min,var_max
449,0.089654,-33.499363,9.16,G8IV,0.782,Scl,,
450,0.089996,28.543724,8.99,K7,1.199,Peg,,
451,0.090083,16.329006,8.63,G0,0.46,Peg,,
452,0.090383,21.5694,9.9,F8,0.599,Peg,,
453,0.090407,-3.851673,7.59,K0,1.045,Psc,,
454,0.090672,-14.422192,7.39,K0III,0.99,Cet,,
455,0.090981,76.291567,11.99,,,Cep,,
456,0.091036,-37.302536,7.78,K0III,1.123,Scl,,
457,0.091117,-42.887387,7.47,M3III,1.62,Phe,7.614,7.294
458,0.091178,-7.66542,6.97,K5,1.444,Cet,,
459,0.091222,-61.225853,8.82,G5V,0.666,Tuc,,
460,0.091345,22.224492,9.13,G5,0.735,Peg,,
461,0.091402,34.10572,7.86,F8,0.494,And,,
462,0.09199,-9.61747,7.13,F5,0.446,Cet,,
463,0.092217,-35.129738,9.45,G8III/IV,0.995,Scl,,
464,0.092255,-31.967837,12.04,A0,0.501,,12.141,11.891
465,0.09273,76.285818,8.78,K2,1.249,Cep,,
466,0.093034,53.171694,7.23,K0,1.174,Cas,,
467,0.093108,-47.569351,9.73,G5V,0.725,Phe,9.774,9.654
468,0.093265,-61.309873,7.36,K0III,0.993,Tuc,,
469,0.093404,-51.260491,7.36,K3/K4III,1.444,Phe,,
470,0.0936,43.401421,8.47,B1.5IV,-0.18,And,,
471,0.094127,-58.28954,9.37,K5,1.537,Tuc,,
472,0.094368,55.709898,6.99,K0III,1.187,Cas,,
473,0.094664,45.812081,8.2,K2,1.41,And,8.311,8.171
474,0.09468,44.468676,8.36,A0,0.247,And,,
475,0.0949,58.313259,8.22,G0,0.636,Cas,,
476,0.094989,13.396266,5.55,G5III,0.901,Peg,,
477,0.095266,-29.960635,9.91,A9/F0V,0.353,Scl,9.957,9.837
478,0.095291,-22.509776,9.67,F3/F5V,0.524,Cet,,
480,0.095343,-15.365483,8.6,K1III,1.1,Cet,,
479,0.095346,25.61517,10.07,G5,0.923,Peg,,
481,0.095571,-36.778639,10.15,G5,0.677,Scl,10.218,10.098
482,0.095679,17.84029,7.75,F2+...,0.414,Peg,,
483,0.095939,81.071471,9.21,A0,0.097,Cep,,
484,0.096109,-19.670247,9.66,G5V,0.787,Cet,,
485,0.09652,47.087292,8.47,A0,0.045,And,,
486,0.097139,-52.820063,9.37,F6V,0.507,Phe,,
487,0.097511,78.738515,9.44,G0,0.617,Cep,,
488,0.097494,-68.551373,9.99,G5/G6V,0.646,Tuc,10.039,9.929
489,0.097727,2.764325,10.38,,0.782,Psc,10.433,10.323
490,0.097924,-41.753068,7.51,G0V,0.595,Phe,,
491,0.097998,12.527356,8.91,K0,1.19,Peg,,
493,0.098543,18.235003,7.45,F8,0.596,Peg,,
492,0.098568,-14.43278,9.57,G0,0.51,Cet,,
494,0.098642,-68.811599,8.99,F8V,0.585,Tuc,,
495,0.098743,18.075868,8.58,K0...,0.92,Peg,,
496,0.099091,24.569005,6.9,K5,1.564,Peg,,
497,0.099178,49.622343,7.55,A3,0.3,Cas,,
498,0.09952,44.739381,7.93,A3,0.239,And,,
499,0.099707,-54.640628,9.71,G8IV/V,0.915,Phe,9.79,9.65
500,0.100011,-48.678759,9.57,M1/M2,1.812,Phe,9.751,9.471
501,0.100038,-39.137585,8.55,K3III,1.357,Scl,,
502,0.100149,28.276949,6.62,K5III,1.531,Peg,,
503,0.100294,16.452078,7.89,G5,0.93,Peg,,
504,0.100905,24.9166,7.51,K1III-IV,1.112,Peg,,
505,0.100942,63.679656,7.36,O6pe,0.126,Cas,,
506,0.100976,53.276915,8.66,A2,-0.039,Cas,,
507,0.101162,-84.098203,8.51,K3III,1.576,Oct,,
508,0.101182,40.41853,6.65,G5,0.912,And,,
509,0.101436,-31.444326,9.67,G3V,0.633,Scl,,
510,0.102232,9.714938,7.8,F5,0.501,Psc,,
511,0.102236,0.121419,8.21,G5,1.108,Psc,,
512,0.102521,-29.151382,7.9,B9V,-0.03,Scl,,
513,0.103163,87.889424,8.94,K0,1,Cep,,
514,0.10326,-23.53858,9.82,F2V,0.418,Cet,,
515,0.103654,-1.887164,8.69,F8,0.509,Psc,,
516,0.103943,-32.81635,8.57,M1III,1.612,Scl,9.145,7.865
517,0.104262,-55.498696,8.89,F5IV/V,0.476,Phe,,
518,0.104356,58.436733,5.98,G5V,0.687,Cas,5.994,5.964
519,0.104673,-64.240473,7.92,F3IV,0.459,Tuc,8.51,7.78
520,0.104706,-10.778477,7.6,M...,1.539,Cet,7.675,7.545
521,0.105181,-1.238097,8.22,K2,1.22,Psc,,
522,0.105277,-49.075191,5.7,G1IV...,0.519,Phe,,
523,0.105282,-65.840538,12.17,M4,1.55,Tuc,12.294,11.974
524,0.105545,-12.017184,8.75,F6/F7V,0.487,Cet,,
525,0.105609,40.898745,6.93,K0,1.086,And,,
526,0.105613,60.457121,7.97,F0,0.256,Cas,,
527,0.105773,68.636103,8.06,K2,1.431,Cep,,
528,0.106058,-24.602622,10.13,F8,0.593,Cet,,
529,0.106936,-18.038252,7.31,F2IV,0.402,Cet,,
530,0.107225,42.75276,8.35,G1V,0.624,And,,
531,0.10737,64.196168,5.57,B9III,-0.023,Cas,,
532,0.107466,-74.401099,9.85,F6V,0.526,Hyi,9.916,9.816
533,0.107524,-16.737625,9.16,G8III,1.045,Cet,,
534,0.107644,-52.933129,9.03,K1/K2III:,1.349,Phe,,
535,0.107897,-43.627763,10.07,F5,0.59,Phe,10.124,10.014
536,0.108131,27.090106,9.76,M6e,1.39,Peg,10.158,9.448
537,0.108702,-21.501264,9.35,F2V,0.41,Cet,,
538,0.108833,5.825395,10.95,K1,1.008,Psc,11.007,10.897
539,0.109432,43.782223,8.87,F8,0.426,And,,
540,0.109872,28.553404,6.68,G9III,0.986,Peg,,
541,0.109901,-47.584729,9.69,F6V,0.578,Phe,9.761,9.641
542,0.109968,56.51448,8.05,A0,0.112,Cas,,
543,0.110056,-25.295685,10.3,F5,0.506,Scl,,
544,0.110209,29.021502,6.07,K0V,0.752,And,6.091,6.051
545,0.110694,33.654249,8.51,K0,1.107,And,,
546,0.110792,-36.08477,7.71,G8III,1.038,Scl,,
547,0.111,-24.62084,8.56,F7V,0.548,Cet,,
548,0.111131,70.169254,8.26,K0,1.233,Cep,,
549,0.111381,65.587694,11.55,,0.49,Cas,11.645,11.475
550,0.111621,56.324658,8.62,B9,0.148,Cas,,
551,0.112169,8.657202,10.92,,0.792,Psc,10.995,10.855
552,0.112581,-6.261311,10.51,,0.759,Psc,10.557,10.447
553,0.112641,-21.092538,9.83,G2/G3V,0.587,Cet,9.872,9.772
554,0.112857,-13.748886,9.84,G0,0.69,Cet,,
555,0.112946,10.069051,9.74,F8,0.494,Psc,,
556,0.113048,-4.350026,8.21,F8,0.574,Psc,,
557,0.113056,23.493822,8.72,F4IVws,0.41,Peg,,
558,0.113118,-70.589435,8.03,K5p...,1.631,Tuc,,
559,0.113321,44.612832,9,F5,-0.09,And,,
560,0.113911,-23.10754,6.19,F2IV,0.386,Cet,,
561,0.113974,68.167123,11.79,,0.71,Cep,11.887,11.687
562,0.114065,20.559759,8.22,G5,0.951,Peg,,
563,0.114086,31.130423,7.93,K0,1.107,And,,
564,0.114256,-45.863876,10.18,F5V,0.58,Phe,10.251,10.071
565,0.114543,1.861029,8.98,F8,0.567,Psc,,
566,0.114545,49.382114,9.13,K0,1.125,Cas,,
567,0.114803,-38.877668,6.91,K0III,1.123,Scl,,
568,0.114827,-55.160828,8.79,K3III,1.234,Phe,,
569,0.114967,-3.626263,8.23,G0,0.58,Psc,,
570,0.115387,-30.608502,12.19,,,,,
571,0.115487,-30.603072,10.24,F2/F3V,0.402,Scl,10.318,10.118
572,0.115594,38.202539,8.83,G5,1.114,And,,
573,0.115647,-43.985229,7.62,G8III,0.955,Phe,,
574,0.116532,-40.414021,8.96,F3IV/V,0.446,Phe,,
575,0.116547,65.538714,10.41,B8,0.51,Cas,10.479,10.359
576,0.116577,53.974853,8.97,A,0.05,Cas,,
577,0.116845,32.870098,9.61,G5,0.761,And,,
578,0.117222,22.844452,8.29,F0,0.387,Peg,8.361,8.261
579,0.117341,5.287996,8.3,M...,1.552,Psc,,
580,0.11739,-18.820734,8.26,F5,0.494,Cet,,
581,0.117816,6.875548,7.44,A5,0.203,Psc,,
582,0.118189,62.392729,9.52,A0V,0.19,Cas,,
583,0.11837,85.40486,8.2,A3,0.295,Cep,,
584,0.118781,-15.850159,8.68,F5V,0.529,Cet,,
585,0.118835,-30.561565,8.65,A1V,0.061,Scl,,
586,0.118896,-23.036249,10.52,G0,0.512,Cet,10.569,10.459
587,0.11896,-37.929168,8.41,F3V,0.405,Scl,,
588,0.11898,14.823728,9.18,F2,0.333,Peg,,
589,0.119186,72.775219,8.42,A3,0.345,Cep,,
590,0.119495,34.853794,8.86,M5,1.552,And,9.054,8.744
591,0.119727,46.756978,7.92,K0,1.054,And,,
592,0.119833,65.653779,10.97,,0.33,Cas,11.056,10.906
593,0.120161,6.204281,8.85,A3,0.323,Psc,,
594,0.120194,-60.070832,9.31,A9V,0.226,Tuc,9.381,9.271
595,0.120214,-22.027732,10.28,F3V,0.503,Cet,10.33,10.22
596,0.120371,-76.730929,7.56,F5IV-V,0.419,Hyi,,
597,0.120481,73.210297,7.88,F2,0.407,Cep,,
598,0.120686,20.555714,7.99,K0,1.441,Peg,,
599,0.120941,-41.889566,8.23,F8/G0V,0.599,Phe,,
600,0.121286,-27.397838,8.52,K1III,1.084,Scl,,
601,0.121709,20.965066,9.14,G5,0.74,Peg,,
602,0.121741,-17.38699,6.2,A2IV/V,0.133,Cet,,
603,0.121774,7.703558,7.64,F5,0.493,Psc,,
604,0.122069,1.665077,8.95,G0,0.653,Psc,,
605,0.122792,-56.836907,7.48,K5III,1.532,Phe,,
606,0.122925,-25.356649,7.06,F5V,0.463,Scl,,
607,0.122932,26.450601,7.33,K1IV,1.011,Peg,,
608,0.123023,-11.033396,8.98,G5,0.739,Cet,,
609,0.12312,-11.612953,8.24,A6:m...,0.271,Cet,,
611,0.123716,-40.47956,8.53,K0V,0.909,Phe,,
610,0.123862,-77.494189,8.4,G8III,1.014,Hyi,8.528,8.368
612,0.124472,-56.011483,7.48,F5IV/V,0.466,Phe,,
613,0.124796,17.302737,8.46,K0,1.59,Peg,,
614,0.125339,35.745739,9.29,K0,1.01,And,,
615,0.125363,24.321207,8.57,A5,0.249,Peg,,
616,0.125701,-23.818719,8.7,K0V,0.798,Cet,,
617,0.125771,32.008744,8.5,F5,0.451,And,,
618,0.126312,-60.641821,8.37,F7V,0.595,Tuc,,
619,0.126439,31.669001,6.87,G5,1.124,And,,
621,0.126828,-62.315095,7.5,M1III,1.703,Tuc,,
620,0.126886,-86.038759,7.39,B9IV,-0.018,Oct,,
624,0.127062,-45.119538,8.19,F8/G0V,0.584,Phe,,
622,0.127059,52.772969,7.56,G5,0.9,Cas,,
623,0.127071,53.526542,8.37,F0,0.379,Cas,8.423,8.313
625,0.127138,40.078498,7.39,K0,1.008,And,,
626,0.127202,40.147954,6.73,G5,0.951,And,,
627,0.127532,-66.895387,8.66,G3III,0.79,Tuc,,
628,0.127777,1.094204,8.25,A0,0.17,Psc,,
629,0.127831,-7.921323,8.47,G5,0.953,Cet,,
630,0.127908,39.034775,8.01,F5,0.456,And,,
631,0.128037,-65.932427,6.83,K1/K2III,1.158,Tuc,,
632,0.128052,-56.249543,9.06,M2III:,1.074,Phe,9.132,9.002
633,0.128508,-46.544714,8.79,K2III,1.127,Phe,,
634,0.12864,37.185443,7.44,F5,0.478,And,,
635,0.12892,-2.548679,6.43,B8IIIsp...,-0.146,Psc,,
636,0.129693,-22.50856,5.93,A1V,0.141,Cet,,
637,0.129947,-5.485918,8.85,K0,1.196,Psc,,
638,0.130034,21.745574,9.86,A2,0.244,Peg,,
639,0.130111,-11.129061,8.55,G5,0.964,Cet,,
640,0.130828,38.721732,7.66,A3,0.181,And,,
641,0.13111,55.577041,7.82,G0,0.61,Cas,,
642,0.131453,-4.854954,9.08,G0,0.595,Psc,,
643,0.131859,-42.153958,10.1,F8,0.57,Phe,,
644,0.131915,-51.257907,8.21,K0/K1III,1.087,Phe,,
645,0.133121,-14.226944,8.85,G3:V: + G2:,0.631,Cet,,
647,0.133148,-78.210991,7.79,K3III,1.45,Hyi,,
646,0.133152,-18.684727,7.58,K1IV,1.271,Cet,,
649,0.133399,-7.544697,7.85,F5V,0.505,Cet,,
648,0.133431,-78.598759,7.18,A3V,0.156,Hyi,,
650,0.133545,29.837513,7.54,F2,0.408,And,,
651,0.133562,-39.612117,9.72,F3/F5V,0.434,Phe,,
652,0.13381,31.391161,7.12,A5,0.184,And,,
653,0.133861,-30.031682,9.77,A8/A9V,0.306,Scl,,
654,0.133909,-45.382176,8.84,K0III,1.042,Phe,,
655,0.134303,-33.529326,5.67,K1III,1.119,Scl,,
656,0.134628,53.796246,8.15,F8,0.617,Cas,,
657,0.134723,-29.41641,9.61,G5,0.961,Scl,,
658,0.134941,4.927244,8.19,G5,1.079,Psc,,
659,0.135998,31.378998,7.27,A3,0.207,And,,
660,0.136113,71.159451,8.51,A0,0.215,Cep,,
661,0.136595,-59.063073,8.36,K1IIICN...,1.113,Tuc,,
663,0.136628,-38.281353,10,G0,0.55,Scl,,
662,0.136659,-70.055825,8.74,K2III,1.227,Tuc,,
664,0.136693,-2.447711,6.18,K2III,1.366,Psc,6.296,6.116
665,0.136989,-43.646862,10.26,G0,0.73,Phe,10.321,10.201
666,0.137119,-49.721831,10.16,F5V,0.393,Phe,10.231,10.091
667,0.137128,29.732273,8.31,K0,1.053,And,,
668,0.137408,42.223421,8.58,G5,0.915,And,,
669,0.137879,-14.824492,7.04,G2/G3V,0.624,Cet,,
670,0.138042,34.49525,8.81,A2,0.31,And,,
671,0.138204,-8.824112,5.99,G8III:,1.034,Cet,,
673,0.138515,-32.700965,8.22,K1III,1.064,Scl,,
674,0.1392,-42.943639,9.86,K0V,0.789,Phe,9.939,9.799
675,0.139486,3.440644,8,G5,1.193,Psc,,
676,0.13964,21.924458,9.4,G0,0.57,Peg,,
678,0.139757,-19.224152,9.1,K1IV,1.169,Cet,,
677,0.139791,29.090432,2.07,B9p,-0.038,And,2.083,2.063
679,0.140077,50.245332,8.11,A0,0.098,Cas,,
680,0.140227,-57.195133,8.89,K1III,1.179,Phe,,
681,0.14037,-51.400744,9.43,F2V,0.47,Phe,,
682,0.140485,6.616805,7.59,G2V,0.626,Psc,,
683,0.140568,41.957982,8.72,A0,0.071,And,,
684,0.140688,-44.273626,9.86,A3III,0.157,Phe,9.917,9.787
685,0.140806,-53.443168,9.23,K0III,0.988,Phe,9.297,9.177
686,0.140864,-30.068597,9.5,G:III/IV+..,0.493,Scl,,
687,0.140912,17.4243,10.73,M0,1.46,Peg,10.802,10.682
688,0.141017,-24.093733,7.59,F3/F5V,0.508,Cet,,
689,0.141237,34.934547,7.41,F8,0.606,And,,
690,0.141607,-66.514202,9.26,G3/G5IV/V,0.675,Tuc,,
691,0.141714,52.336458,7.78,F5,0.358,Cas,,
692,0.141914,-6.792152,7.76,K2,1.618,Cet,,
693,0.142018,20.26728,8.94,F5,0.419,Peg,,
694,0.142088,11.171533,8.95,F2,0.435,Psc,,
695,0.142462,63.20404,6.41,G3II,0.998,Cas,,
696,0.142638,-17.578155,6.11,M0/M1IIICNp,1.664,Cet,6.179,6.019
697,0.143155,53.2541,7.76,F2,0.415,Cas,,
698,0.144105,-74.238455,7.38,K3III,1.326,Tuc,,
699,0.14471,36.627125,6.21,F8IV,0.504,And,,
700,0.145309,-2.222583,7.05,G5,0.963,Psc,,
701,0.145546,74.214765,7.44,A0,-0.006,Cep,,
702,0.145823,-52.328069,8.5,F2III/IV,0.406,Phe,,
704,0.146077,14.141976,7.84,K0,1.125,Peg,,
703,0.146154,-86.188489,11.01,,1.5,Oct,12.209,10.119
706,0.146163,-34.794373,7.88,F3V,0.473,Scl,,
707,0.146318,-66.759461,9.1,K0III,1.113,Tuc,,
708,0.146337,-36.744173,8.65,F3V,0.471,Scl,,
705,0.146547,86.787882,8.41,G2V,0.588,Cep,,
709,0.146797,-47.060773,7.81,F5IV,0.481,Phe,,
710,0.146874,8.021868,7.43,F0,0.296,Psc,,
711,0.146984,-7.897063,8.76,G5,0.965,Cet,,
712,0.147193,40.841019,7.58,G5,0.994,And,,
713,0.147195,-60.264565,9.55,F5V,0.473,Tuc,9.603,9.493
714,0.147223,40.494549,6.82,K5,1.568,And,,
715,0.147738,-25.547755,10.24,F0,0.46,Scl,10.287,10.187
716,0.147814,25.462985,6.24,K0III,0.976,Peg,,
717,0.147845,0.692453,7.31,K2,1.43,Psc,,
718,0.148031,-42.918242,10.52,F5,0.51,Phe,10.577,10.457
719,0.148058,-35.819052,9.27,K1III,1.146,Scl,,
720,0.148235,-22.179517,7.13,M2III,1.64,Cet,7.177,7.067
721,0.148699,-26.223648,9.14,K1III,1.053,Scl,,
722,0.149052,12.804382,8.48,G0,0.537,Psc,,
723,0.149189,66.456662,8.57,G5,0.885,Cas,8.631,8.521
724,0.149788,-21.206353,7.21,K0III,1.087,Cet,,
725,0.149865,34.367931,9.05,K5,1.64,And,,
726,0.149905,-39.737159,7.72,G0V,0.62,Phe,,
727,0.149981,49.858079,8.03,A3,0.364,Cas,,
728,0.150045,28.247543,6.47,A4Vm,0.242,Peg,,
729,0.150672,18.211963,5.57,G9III,1.043,Peg,,
730,0.15066,-54.001931,6.32,G4IV...,0.738,Phe,,
732,0.150744,-35.091879,7.78,F3IV/V,0.417,Scl,,
731,0.1508,27.651596,11.65,M1,1.26,Peg,11.73,11.58
733,0.15079,9.849967,8.58,G5,0.714,Psc,,
734,0.150791,-24.335003,10.37,F2,0.432,Cet,,
735,0.150881,22.664265,9.23,F5,0.383,Peg,,
736,0.150932,-59.280974,9.2,G8V,0.811,Tuc,,
737,0.151014,40.842859,6.93,G5,0.8,And,,
738,0.151197,-27.122139,11.73,,1.493,Scl,11.807,11.657
739,0.151096,-28.330084,9.32,F6V,0.549,Scl,,
740,0.151197,19.924689,7.11,F5,0.476,Peg,,
741,0.15157,-36.650588,9.79,K1,1.01,Scl,,
742,0.151783,-50.607799,8.21,K3III,1.339,Phe,,
743,0.151938,-50.013647,8.42,K1,1.4,Phe,,
744,0.152382,-50.166802,7.05,B5V,-0.122,Phe,,
745,0.152582,-38.289629,9.26,G3V,0.671,Scl,,
746,0.152887,59.14978,2.28,F2III-IV,0.38,Cas,2.303,2.263
747,0.152834,44.721765,8.77,G5,0.461,And,8.881,8.721
748,0.153075,21.05935,9.25,G0,0.537,Peg,,
749,0.153196,-31.477277,9.3,K2III,0.972,Scl,,
750,0.153232,44.722674,10.63,,0.525,And,,
751,0.153585,42.254417,9.9,F8,0.561,And,,
752,0.153605,-0.752178,9.89,F8,0.617,Psc,,
753,0.1541,32.476464,9.33,G0,0.812,And,,
754,0.154371,25.281961,7.78,G0,0.68,Peg,,
755,0.154625,65.070892,7.02,K0,0.932,Cas,,
756,0.155063,-37.383061,11.26,,,Scl,11.32,11.19
757,0.155158,-59.060393,8.89,G8III,1.033,Tuc,,
758,0.155308,-41.886399,9.6,F6V,0.446,Phe,,
759,0.155401,17.533922,7.07,G2III,0.644,Peg,,
760,0.155525,79.714545,6.01,A7IV,0.203,Cep,,
761,0.155851,-27.987928,5.42,F3V,0.414,Scl,,
762,0.156485,-41.044534,9.11,G8/K0V,0.83,Phe,,
763,0.156465,58.665895,8.24,B5V,0.08,Cas,,
764,0.156635,14.417644,8.97,F0,0.442,Peg,,
765,0.156836,-45.747426,3.88,K0III,1.013,Phe,,
766,0.156827,0.071997,8.59,F5,0.484,Psc,,
767,0.157661,46.387872,7.17,B9,0.031,And,,
768,0.157818,19.115793,7.94,G3V,0.66,Peg,,
769,0.157788,1.244035,7.27,G5,1.22,Psc,,
770,0.157834,-12.035195,9.59,G0,0.49,Cet,,
771,0.158451,-10.187542,7.94,K0,1.439,Cet,,
772,0.158525,-34.110862,8.52,G3V,0.687,Scl,,
773,0.158617,19.559094,7.59,G8IV,1.005,Peg,,
774,0.158954,-40.649444,9.17,K1III,1.029,Phe,,
775,0.15947,-66.029793,8.08,K1III,1.068,Tuc,,
776,0.159703,-46.375141,9.8,F5/F6V,0.524,Phe,9.854,9.704
777,0.159782,-21.381862,8.92,F5V,0.499,Cet,,
778,0.160083,-51.737077,9.91,F0V,0.355,Phe,9.988,9.828
779,0.160101,62.667817,9.42,M1Ibpev comp,1.565,Cas,9.492,9.372
780,0.160119,26.682032,8.84,K0,1.128,Peg,,
781,0.160147,51.566909,10.15,M3e-M8e,1.5,Cas,12.247,9.257
782,0.160928,-56.191823,8.37,G8III,0.952,Phe,,
783,0.16104,-32.07893,9.33,K2/K3,1.63,Scl,,
784,0.161462,57.259583,9.35,B8,0.075,Cas,,
785,0.161482,-63.589789,7.4,M2III,1.571,Tuc,,
786,0.16155,-37.314869,8.35,F3/F5V,0.437,Scl,,
787,0.162169,-31.825505,9.53,K1/K2V,0.965,Scl,,
788,0.162137,-3.678416,9.59,F5,0.469,Psc,,
789,0.162862,36.473758,10.05,F8,0.486,And,,
791,0.163481,-40.892934,8.57,G3V,0.644,Phe,,
790,0.163469,19.381167,8.48,G0,0.56,Peg,,
792,0.163526,-6.841211,8.43,G5,0.906,Cet,,
793,0.163878,53.526584,8.45,G5,0.955,Cas,,
794,0.163912,-33.789024,8.84,K1V,0.833,Scl,,
796,0.164276,61.51404,11.18,,,Cas,11.299,10.929
795,0.164347,8.453169,8.64,G5,0.716,Psc,,
797,0.164387,11.416198,8.42,F5,0.41,Psc,,
798,0.164474,-62.296794,6.34,A6V,0.164,Tuc,,
800,0.164562,51.42302,7.93,K0,1.301,Cas,,
799,0.16457,12.710828,8.36,K0,1.072,Psc,,
801,0.164681,-50.267822,8.32,G2/G3V,0.595,Phe,,
802,0.165277,4.832508,7.77,G5,1.219,Psc,,
803,0.165283,-2.561266,6.84,K2,1.611,Psc,,
804,0.165664,-78.5906,8.78,K1IV/V,1.011,Hyi,,
805,0.165767,-44.66644,7.19,K1II,0.974,Phe,,
806,0.165865,4.166104,8.5,K5,1.166,Psc,,
807,0.165952,8.576941,8.82,F8,0.62,Psc,,
808,0.16601,43.438358,9.04,G5,0.542,And,,
809,0.166142,-65.35711,7.93,K0III,0.964,Tuc,,
810,0.166416,-25.874708,7.66,A2V,0.139,Scl,,
811,0.166811,-28.482428,10.07,Gp...,,Scl,10.127,10.017
812,0.167122,44.109662,9.03,K0,1.014,And,,
813,0.167278,11.145813,5.54,B9V,-0.064,Psc,,
814,0.167293,-82.224047,5.29,K1/K2III,1.049,Oct,,
815,0.167393,-63.29677,8.13,F3V,0.456,Tuc,,
817,0.167553,46.390314,7.51,A3+...,0.251,And,7.596,7.486
816,0.167559,-77.480424,9.08,G8III/IV,1.031,Hyi,,
818,0.167591,-8.974153,7.1,F0,0.345,Cet,,
819,0.167895,-79.001848,7.88,F5V,0.476,Hyi,,
820,0.167948,86.023058,9.4,F8,0.539,Cep,,
821,0.167993,33.539441,9.06,A0,0.293,And,,
822,0.168128,84.151992,8.38,F5,0.371,Cep,,
823,0.168127,38.414928,10.65,K8,1.077,And,,
824,0.168192,25.197908,7.77,M...,1.603,Peg,,
825,0.168522,50.806826,8.5,K0,1.042,Cas,,
826,0.168534,47.306836,8.61,G5,1.156,And,,
827,0.168541,-28.337793,10.05,G0,0.7,Scl,,
828,0.168684,39.648891,8.71,F0,0.594,And,,
830,0.168857,-15.177119,9.37,F0V,0.409,Cet,,
829,0.168888,-78.300717,6.97,K3III,1.377,Hyi,,
831,0.169259,-49.143374,8.56,F5V,0.524,Phe,,
832,0.169487,-33.281048,9.34,G8V,0.815,Scl,,
833,0.169558,-19.983579,9.47,F7V,0.526,Cet,,
834,0.16958,64.646715,8.11,K0,1.032,Cas,8.331,8.081
835,0.170285,25.526753,8.91,F0III,0.356,Peg,,
836,0.170584,60.026047,7.83,G8III,1.311,Cas,,
837,0.171197,50.884898,8.95,K0,1.104,Cas,,
838,0.171239,52.255137,7.2,B9,-0.053,Cas,,
839,0.171641,-70.836895,9.37,F2/F3V,0.411,Tuc,,
840,0.171908,-5.248588,5.84,K1III,0.973,Psc,,
841,0.172012,46.072272,5.01,F2II,0.405,And,,
842,0.17238,-22.769172,9.81,F3V,0.437,Cet,,
843,0.172452,18.650378,9.27,K0,1.12,Peg,,
844,0.172592,-48.143583,9.5,F3/F5V,0.423,Phe,9.53,9.43
845,0.172999,-43.522923,9.32,F5V,0.511,Phe,,
846,0.173076,-13.983955,8.92,G2V,0.578,Cet,,
847,0.173069,-11.785853,8.38,F7V,0.508,Cet,,
848,0.173373,58.48948,7.74,A,0.473,Cas,,
849,0.173593,-6.03972,8.6,K0,1.042,Psc,,
850,0.173797,-30.479083,9.49,K2III:,1.232,Scl,,
851,0.173979,-14.452334,8.35,F7V,0.528,Cet,,
852,0.1741,28.652881,7.11,M4III:,1.528,Peg,7.204,7.034
853,0.174292,-73.649427,9.87,F2V,0.503,Tuc,9.926,9.816
854,0.174561,13.59496,8.98,G0,0.471,Peg,,
855,0.174721,51.912346,7.75,K0,1.487,Cas,,
856,0.174882,15.23177,8.24,F6V,0.491,Peg,,
857,0.174909,57.165494,6.74,B7IV,-0.074,Cas,,
858,0.175667,33.130884,6.83,K4III,1.429,And,,
859,0.176177,52.316709,7.7,A0,0.144,Cas,,
860,0.176293,59.673407,6.7,B1V,-0.017,Cas,,
861,0.176851,-41.118642,8.67,K0III,1.037,Phe,,
862,0.177097,-49.281497,9.94,G8V,,Phe,10.009,9.879
863,0.177182,-63.634331,8.73,F7IV,0.563,Tuc,,
864,0.177257,16.844023,9.63,M0,1.462,Peg,9.725,9.475
865,0.177328,-73.224389,6.66,F3/F5IV+...,0.372,Tuc,,
866,0.177431,56.056125,8.29,A0,0.077,Cas,,
867,0.177535,12.820231,8.47,G5,0.574,Psc,,
868,0.177575,2.300681,8.16,K2,1.165,Psc,,
869,0.177974,13.223001,8.97,F5,0.497,Peg,,
870,0.177979,2.055542,7.51,F8,0.503,Psc,,
871,0.178352,54.891493,8.97,B7IIIe+K3III,0.674,Cas,9.578,8.868
872,0.178462,-54.400334,8.55,G3V,0.692,Phe,,
873,0.178565,-12.579897,5.84,K0III,1,Cet,,
874,0.179206,58.018308,7.85,B9,0.099,Cas,,
875,0.179408,-38.768916,8.68,G2V,0.588,Scl,,
877,0.179539,55.342807,8.05,G5,0.878,Cas,,
876,0.179545,58.769516,8.27,B7V,0.146,Cas,,
878,0.179568,-21.933595,7.68,K0III,1.028,Cet,,
879,0.179651,-73.507493,9.4,F5IV,0.551,Tuc,,
880,0.179681,37.473902,7.77,F2,0.405,And,,
881,0.179692,-34.860715,6.89,K0III,0.951,Scl,,
882,0.179777,32.242575,7.55,M...,1.354,And,7.89,7.38
883,0.179827,-57.486396,8.27,F6IV/V,0.517,Phe,8.546,8.216
884,0.180038,51.177861,8.16,K5,1.677,Cas,,
885,0.180094,49.010749,8.07,B9,-0.015,Cas,,
886,0.180135,30.685621,7.91,A0,0.024,And,,
887,0.181524,-13.902804,7.71,K1/K2III,1.253,Cet,,
888,0.181677,-31.215305,10.16,G2,0.689,Scl,,
889,0.182227,48.110407,8.41,G5,0.575,And,,
891,0.182222,-42.251602,8.88,K1III,1.169,Phe,,
890,0.18223,64.963177,9.64,B5,0.56,Cas,,
892,0.182482,-2.074563,7.93,K2,1.096,Psc,,
893,0.182763,-18.572934,7.78,M3III,1.302,Cet,8.309,7.649
894,0.182818,52.442739,8.9,F5,0.5,Cas,,
895,0.183721,29.550458,8.55,F5V,0.435,And,,
896,0.184351,13.750385,9.15,F8,0.477,Peg,,
